timestamp,src_ip,dst_ip,port,protocol,bytes,label
2026-05-04 11:59:41.473699,192.168.1.177,10.0.0.108,443,TCP,1242,normal
2026-05-04 11:59:42.473699,192.168.1.168,10.0.0.7,8080,UDP,3087,normal
2026-05-04 11:59:43.473699,192.168.1.155,10.0.0.69,22,UDP,3666,normal
2026-05-04 11:59:44.473699,192.168.1.84,10.0.0.19,22,UDP,2509,normal
2026-05-04 11:59:45.473699,192.168.1.222,10.0.0.184,4444,TCP,49242,suspicious
2026-05-04 11:59:46.473699,192.168.1.41,10.0.0.69,443,UDP,3351,normal
2026-05-04 11:59:47.473699,192.168.1.69,10.0.0.188,21,UDP,932,normal
2026-05-04 11:59:48.473699,192.168.1.205,10.0.0.119,21,TCP,3988,normal
2026-05-04 11:59:49.473699,192.168.1.205,10.0.0.242,443,TCP,3626,normal
2026-05-04 11:59:50.473699,192.168.1.199,10.0.0.60,9999,TCP,67814,suspicious
2026-05-04 11:59:51.473699,192.168.1.177,10.0.0.255,8080,UDP,4553,normal
2026-05-04 11:59:52.473699,192.168.1.230,10.0.0.45,80,UDP,770,normal
2026-05-04 11:59:53.473699,192.168.1.201,10.0.0.222,443,TCP,4601,normal
2026-05-04 11:59:54.473699,192.168.1.144,10.0.0.79,22,TCP,2987,normal
2026-05-04 11:59:55.473699,192.168.1.51,10.0.0.52,443,TCP,3253,normal
2026-05-04 11:59:56.473699,192.168.1.243,10.0.0.183,8080,UDP,4406,normal
2026-05-04 11:59:57.473699,192.168.1.74,10.0.0.127,21,UDP,3200,normal
2026-05-04 11:59:58.473699,192.168.1.10,10.0.0.127,443,TCP,3590,normal
2026-05-04 11:59:59.473699,192.168.1.236,10.0.0.69,22,TCP,2676,normal
2026-05-04 12:00:00.473699,192.168.1.102,10.0.0.83,80,TCP,3679,normal
2026-05-04 12:00:01.473699,192.168.1.142,10.0.0.60,8080,TCP,2838,normal
2026-05-04 12:00:02.473699,192.168.1.33,10.0.0.79,443,UDP,1031,normal
2026-05-04 12:00:03.473699,192.168.1.79,10.0.0.231,22,TCP,3184,normal
2026-05-04 12:00:04.473699,192.168.1.15,10.0.0.151,443,TCP,353,normal
2026-05-04 12:00:05.473699,192.168.1.209,10.0.0.120,22,UDP,2977,normal
2026-05-04 12:00:06.473699,192.168.1.249,10.0.0.16,22,UDP,4138,normal
2026-05-04 12:00:07.473699,192.168.1.146,10.0.0.188,443,UDP,4890,normal
2026-05-04 12:00:08.473699,192.168.1.36,10.0.0.213,80,UDP,1107,normal
2026-05-04 12:00:09.473699,192.168.1.67,10.0.0.115,80,TCP,2684,normal
2026-05-04 12:00:10.473699,192.168.1.141,10.0.0.123,21,UDP,320,normal
2026-05-04 12:00:11.473699,192.168.1.249,10.0.0.170,443,UDP,3110,normal
2026-05-04 12:00:12.473699,192.168.1.16,10.0.0.244,21,TCP,2445,normal
2026-05-04 12:00:13.473699,192.168.1.7,10.0.0.52,21,UDP,4858,normal
2026-05-04 12:00:14.473699,192.168.1.176,10.0.0.237,443,TCP,1035,normal
2026-05-04 12:00:15.473699,192.168.1.91,10.0.0.212,443,TCP,4651,normal
2026-05-04 12:00:16.473699,192.168.1.206,10.0.0.131,443,TCP,4275,normal
2026-05-04 12:00:17.473699,192.168.1.214,10.0.0.213,21,UDP,3012,normal
2026-05-04 12:00:18.473699,192.168.1.219,10.0.0.69,22,UDP,3443,normal
2026-05-04 12:00:19.473699,192.168.1.121,10.0.0.57,21,UDP,1463,normal
2026-05-04 12:00:20.473699,192.168.1.208,10.0.0.94,21,TCP,1387,normal
2026-05-04 12:00:21.473699,192.168.1.189,10.0.0.18,21,TCP,2824,normal
2026-05-04 12:00:22.473699,192.168.1.41,10.0.0.150,8080,UDP,1105,normal
2026-05-04 12:00:23.473699,192.168.1.236,10.0.0.46,8080,TCP,3316,normal
2026-05-04 12:00:24.473699,192.168.1.74,10.0.0.128,8080,TCP,2447,normal
2026-05-04 12:00:25.473699,192.168.1.99,10.0.0.112,443,UDP,401,normal
2026-05-04 12:00:26.473699,192.168.1.185,10.0.0.125,8080,TCP,1689,normal
2026-05-04 12:00:27.473699,192.168.1.175,10.0.0.175,8080,TCP,2669,normal
2026-05-04 12:00:28.473699,192.168.1.176,10.0.0.13,8080,TCP,4504,normal
2026-05-04 12:00:29.473699,192.168.1.43,10.0.0.50,443,UDP,3635,normal
2026-05-04 12:00:30.473699,192.168.1.28,10.0.0.24,21,TCP,1446,normal
2026-05-04 12:00:31.473699,192.168.1.144,10.0.0.62,80,UDP,720,normal
2026-05-04 12:00:32.473699,192.168.1.191,10.0.0.57,21,UDP,1849,normal
2026-05-04 12:00:33.473699,192.168.1.87,10.0.0.64,22,TCP,1740,normal
2026-05-04 12:00:34.473699,192.168.1.35,10.0.0.217,443,TCP,1709,normal
2026-05-04 12:00:35.473699,192.168.1.126,10.0.0.33,80,UDP,3266,normal
2026-05-04 12:00:36.473699,192.168.1.56,10.0.0.126,443,UDP,1848,normal
2026-05-04 12:00:37.473699,192.168.1.137,10.0.0.225,8080,UDP,750,normal
2026-05-04 12:00:38.473699,192.168.1.68,10.0.0.27,80,TCP,435,normal
2026-05-04 12:00:39.473699,192.168.1.201,10.0.0.244,22,TCP,3989,normal
2026-05-04 12:00:40.473699,192.168.1.18,10.0.0.129,80,TCP,3066,normal
2026-05-04 12:00:41.473699,192.168.1.70,10.0.0.245,21,TCP,2703,normal
2026-05-04 12:00:42.473699,192.168.1.161,10.0.0.221,8080,UDP,635,normal
2026-05-04 12:00:43.473699,192.168.1.140,10.0.0.28,21,TCP,655,normal
2026-05-04 12:00:44.473699,192.168.1.119,10.0.0.177,8080,TCP,3415,normal
2026-05-04 12:00:45.473699,192.168.1.184,10.0.0.181,22,UDP,3250,normal
2026-05-04 12:00:46.473699,192.168.1.69,10.0.0.249,21,TCP,2608,normal
2026-05-04 12:00:47.473699,192.168.1.28,10.0.0.78,22,TCP,2917,normal
2026-05-04 12:00:48.473699,192.168.1.141,10.0.0.80,21,TCP,4678,normal
2026-05-04 12:00:49.473699,192.168.1.43,10.0.0.71,443,TCP,424,normal
2026-05-04 12:00:50.473699,192.168.1.54,10.0.0.37,21,UDP,3416,normal
2026-05-04 12:00:51.473699,192.168.1.254,10.0.0.38,21,UDP,737,normal
2026-05-04 12:00:52.473699,192.168.1.79,10.0.0.239,80,UDP,3173,normal
2026-05-04 12:00:53.473699,192.168.1.84,10.0.0.20,22,TCP,1827,normal
2026-05-04 12:00:54.473699,192.168.1.111,10.0.0.248,8080,TCP,3176,normal
2026-05-04 12:00:55.473699,192.168.1.169,10.0.0.56,443,UDP,2577,normal
2026-05-04 12:00:56.473699,192.168.1.44,10.0.0.109,21,TCP,3114,normal
2026-05-04 12:00:57.473699,192.168.1.174,10.0.0.179,22,TCP,391,normal
2026-05-04 12:00:58.473699,192.168.1.197,10.0.0.113,443,TCP,2575,normal
2026-05-04 12:00:59.473699,192.168.1.90,10.0.0.10,8080,UDP,4092,normal
2026-05-04 12:01:00.473699,192.168.1.184,10.0.0.150,80,TCP,1631,normal
2026-05-04 12:01:01.473699,192.168.1.98,10.0.0.227,443,TCP,1804,normal
2026-05-04 12:01:02.473699,192.168.1.94,10.0.0.248,4444,TCP,34984,suspicious
2026-05-04 12:01:03.473699,192.168.1.53,10.0.0.84,21,TCP,3319,normal
2026-05-04 12:01:04.473699,192.168.1.196,10.0.0.150,21,UDP,1921,normal
2026-05-04 12:01:05.473699,192.168.1.40,10.0.0.132,8080,TCP,3228,normal
2026-05-04 12:01:06.473699,192.168.1.60,10.0.0.141,21,UDP,2607,normal
2026-05-04 12:01:07.473699,192.168.1.90,10.0.0.33,8080,TCP,4432,normal
2026-05-04 12:01:08.473699,192.168.1.57,10.0.0.128,443,TCP,4627,normal
2026-05-04 12:01:09.473699,192.168.1.132,10.0.0.27,21,TCP,1075,normal
2026-05-04 12:01:10.473699,192.168.1.216,10.0.0.185,8080,UDP,1082,normal
2026-05-04 12:01:11.473699,192.168.1.190,10.0.0.183,22,TCP,1592,normal
2026-05-04 12:01:12.473699,192.168.1.22,10.0.0.4,80,TCP,3614,normal
2026-05-04 12:01:13.473699,192.168.1.244,10.0.0.159,4444,TCP,10392,suspicious
2026-05-04 12:01:14.473699,192.168.1.249,10.0.0.42,22,TCP,276,normal
2026-05-04 12:01:15.473699,192.168.1.101,10.0.0.73,21,UDP,775,normal
2026-05-04 12:01:16.473699,192.168.1.172,10.0.0.71,80,TCP,3677,normal
2026-05-04 12:01:17.473699,192.168.1.154,10.0.0.108,22,UDP,3887,normal
2026-05-04 12:01:18.473699,192.168.1.137,10.0.0.243,443,TCP,286,normal
2026-05-04 12:01:19.473699,192.168.1.199,10.0.0.76,21,TCP,458,normal
2026-05-04 12:01:20.473699,192.168.1.135,10.0.0.245,8080,UDP,1762,normal
2026-05-04 12:01:21.473699,192.168.1.175,10.0.0.254,443,TCP,370,normal
2026-05-04 12:01:22.473699,192.168.1.189,10.0.0.11,443,TCP,3873,normal
2026-05-04 12:01:23.473699,192.168.1.95,10.0.0.3,443,UDP,1405,normal
2026-05-04 12:01:24.473699,192.168.1.29,10.0.0.155,21,UDP,4003,normal
2026-05-04 12:01:25.473699,192.168.1.84,10.0.0.51,4444,TCP,41343,suspicious
2026-05-04 12:01:26.473699,192.168.1.127,10.0.0.175,80,TCP,3681,normal
2026-05-04 12:01:27.473699,192.168.1.18,10.0.0.47,8080,TCP,3356,normal
2026-05-04 12:01:28.473699,192.168.1.74,10.0.0.136,5555,TCP,67369,suspicious
2026-05-04 12:01:29.473699,192.168.1.52,10.0.0.142,21,UDP,1253,normal
2026-05-04 12:01:30.473699,192.168.1.82,10.0.0.143,443,TCP,367,normal
2026-05-04 12:01:31.473699,192.168.1.32,10.0.0.137,5555,TCP,72266,suspicious
2026-05-04 12:01:32.473699,192.168.1.229,10.0.0.2,21,TCP,3934,normal
2026-05-04 12:01:33.473699,192.168.1.243,10.0.0.138,443,UDP,2207,normal
2026-05-04 12:01:34.473699,192.168.1.184,10.0.0.15,9999,TCP,59282,suspicious
2026-05-04 12:01:35.473699,192.168.1.246,10.0.0.128,22,TCP,1506,normal
2026-05-04 12:01:36.473699,192.168.1.7,10.0.0.241,22,UDP,1635,normal
2026-05-04 12:01:37.473699,192.168.1.14,10.0.0.68,8080,UDP,2146,normal
2026-05-04 12:01:38.473699,192.168.1.86,10.0.0.180,80,UDP,3884,normal
2026-05-04 12:01:39.473699,192.168.1.82,10.0.0.107,443,UDP,3407,normal
2026-05-04 12:01:40.473699,192.168.1.4,10.0.0.137,5555,TCP,64266,suspicious
2026-05-04 12:01:41.473699,192.168.1.240,10.0.0.158,21,TCP,1549,normal
2026-05-04 12:01:42.473699,192.168.1.91,10.0.0.214,21,TCP,2667,normal
2026-05-04 12:01:43.473699,192.168.1.51,10.0.0.160,21,TCP,1710,normal
2026-05-04 12:01:44.473699,192.168.1.113,10.0.0.205,80,TCP,2046,normal
2026-05-04 12:01:45.473699,192.168.1.118,10.0.0.207,22,UDP,860,normal
2026-05-04 12:01:46.473699,192.168.1.152,10.0.0.78,22,UDP,2398,normal
2026-05-04 12:01:47.473699,192.168.1.124,10.0.0.25,4444,TCP,72985,suspicious
2026-05-04 12:01:48.473699,192.168.1.245,10.0.0.87,21,TCP,1245,normal
2026-05-04 12:01:49.473699,192.168.1.11,10.0.0.159,4444,TCP,21804,suspicious
2026-05-04 12:01:50.473699,192.168.1.220,10.0.0.237,8080,TCP,3997,normal
2026-05-04 12:01:51.473699,192.168.1.231,10.0.0.231,22,TCP,3698,normal
2026-05-04 12:01:52.473699,192.168.1.47,10.0.0.153,8080,UDP,4527,normal
2026-05-04 12:01:53.473699,192.168.1.34,10.0.0.132,443,TCP,881,normal
2026-05-04 12:01:54.473699,192.168.1.86,10.0.0.208,80,TCP,4951,normal
2026-05-04 12:01:55.473699,192.168.1.186,10.0.0.136,22,UDP,4139,normal
2026-05-04 12:01:56.473699,192.168.1.184,10.0.0.108,21,TCP,4154,normal
2026-05-04 12:01:57.473699,192.168.1.5,10.0.0.72,8080,TCP,2563,normal
2026-05-04 12:01:58.473699,192.168.1.151,10.0.0.25,80,UDP,1828,normal
2026-05-04 12:01:59.473699,192.168.1.212,10.0.0.179,8080,UDP,4521,normal
2026-05-04 12:02:00.473699,192.168.1.3,10.0.0.172,8080,TCP,1194,normal
2026-05-04 12:02:01.473699,192.168.1.90,10.0.0.193,80,TCP,3782,normal
2026-05-04 12:02:02.473699,192.168.1.134,10.0.0.156,443,UDP,569,normal
2026-05-04 12:02:03.473699,192.168.1.227,10.0.0.145,22,UDP,4210,normal
2026-05-04 12:02:04.473699,192.168.1.249,10.0.0.176,443,TCP,2158,normal
2026-05-04 12:02:05.473699,192.168.1.234,10.0.0.188,22,UDP,3337,normal
2026-05-04 12:02:06.473699,192.168.1.121,10.0.0.219,80,TCP,4456,normal
2026-05-04 12:02:07.473699,192.168.1.144,10.0.0.89,8080,TCP,4798,normal
2026-05-04 12:02:08.473699,192.168.1.43,10.0.0.223,443,UDP,4392,normal
2026-05-04 12:02:09.473699,192.168.1.218,10.0.0.187,8080,TCP,2209,normal
2026-05-04 12:02:10.473699,192.168.1.228,10.0.0.77,22,UDP,4540,normal
2026-05-04 12:02:11.473699,192.168.1.63,10.0.0.187,80,UDP,3380,normal
2026-05-04 12:02:12.473699,192.168.1.181,10.0.0.233,8080,UDP,2143,normal
2026-05-04 12:02:13.473699,192.168.1.25,10.0.0.227,80,TCP,1507,normal
2026-05-04 12:02:14.473699,192.168.1.216,10.0.0.145,80,TCP,4125,normal
2026-05-04 12:02:15.473699,192.168.1.169,10.0.0.68,80,UDP,4048,normal
2026-05-04 12:02:16.473699,192.168.1.204,10.0.0.112,21,TCP,3487,normal
2026-05-04 12:02:17.473699,192.168.1.37,10.0.0.66,21,TCP,3832,normal
2026-05-04 12:02:18.473699,192.168.1.183,10.0.0.177,443,UDP,2416,normal
2026-05-04 12:02:19.473699,192.168.1.128,10.0.0.154,21,UDP,3720,normal
2026-05-04 12:02:20.473699,192.168.1.236,10.0.0.112,21,UDP,882,normal
2026-05-04 12:02:21.473699,192.168.1.175,10.0.0.191,8080,UDP,1163,normal
2026-05-04 12:02:22.473699,192.168.1.150,10.0.0.235,4444,TCP,55274,suspicious
2026-05-04 12:02:23.473699,192.168.1.43,10.0.0.65,21,TCP,4647,normal
2026-05-04 12:02:24.473699,192.168.1.117,10.0.0.231,80,UDP,4721,normal
2026-05-04 12:02:25.473699,192.168.1.133,10.0.0.58,21,TCP,1440,normal
2026-05-04 12:02:26.473699,192.168.1.111,10.0.0.102,80,UDP,4185,normal
2026-05-04 12:02:27.473699,192.168.1.112,10.0.0.212,22,TCP,1510,normal
2026-05-04 12:02:28.473699,192.168.1.163,10.0.0.118,80,UDP,4017,normal
2026-05-04 12:02:29.473699,192.168.1.36,10.0.0.120,443,TCP,2356,normal
2026-05-04 12:02:30.473699,192.168.1.200,10.0.0.194,443,TCP,4496,normal
2026-05-04 12:02:31.473699,192.168.1.210,10.0.0.196,80,TCP,3865,normal
2026-05-04 12:02:32.473699,192.168.1.225,10.0.0.66,443,UDP,2331,normal
2026-05-04 12:02:33.473699,192.168.1.46,10.0.0.218,80,TCP,1457,normal
2026-05-04 12:02:34.473699,192.168.1.155,10.0.0.218,80,UDP,2912,normal
2026-05-04 12:02:35.473699,192.168.1.218,10.0.0.86,4444,TCP,45116,suspicious
2026-05-04 12:02:36.473699,192.168.1.119,10.0.0.203,80,UDP,3537,normal
2026-05-04 12:02:37.473699,192.168.1.28,10.0.0.25,443,TCP,760,normal
2026-05-04 12:02:38.473699,192.168.1.99,10.0.0.188,22,UDP,2537,normal
2026-05-04 12:02:39.473699,192.168.1.46,10.0.0.225,80,TCP,1658,normal
2026-05-04 12:02:40.473699,192.168.1.153,10.0.0.48,21,UDP,3664,normal
2026-05-04 12:02:41.473699,192.168.1.98,10.0.0.240,443,TCP,3604,normal
2026-05-04 12:02:42.473699,192.168.1.147,10.0.0.94,8080,UDP,3554,normal
2026-05-04 12:02:43.473699,192.168.1.235,10.0.0.197,80,TCP,1894,normal
2026-05-04 12:02:44.473699,192.168.1.200,10.0.0.111,8080,UDP,4179,normal
2026-05-04 12:02:45.473699,192.168.1.226,10.0.0.62,80,UDP,4347,normal
2026-05-04 12:02:46.473699,192.168.1.224,10.0.0.187,443,UDP,3533,normal
2026-05-04 12:02:47.473699,192.168.1.197,10.0.0.97,21,UDP,4667,normal
2026-05-04 12:02:48.473699,192.168.1.65,10.0.0.28,8080,UDP,2618,normal
2026-05-04 12:02:49.473699,192.168.1.26,10.0.0.178,8080,UDP,2933,normal
2026-05-04 12:02:50.473699,192.168.1.206,10.0.0.54,5555,TCP,13702,suspicious
2026-05-04 12:02:51.473699,192.168.1.6,10.0.0.243,21,UDP,4956,normal
2026-05-04 12:02:52.473699,192.168.1.123,10.0.0.67,22,UDP,2246,normal
2026-05-04 12:02:53.473699,192.168.1.49,10.0.0.23,22,TCP,2045,normal
2026-05-04 12:02:54.473699,192.168.1.51,10.0.0.158,8080,UDP,4139,normal
2026-05-04 12:02:55.473699,192.168.1.184,10.0.0.154,21,TCP,2925,normal
2026-05-04 12:02:56.473699,192.168.1.213,10.0.0.14,22,UDP,1029,normal
2026-05-04 12:02:57.473699,192.168.1.94,10.0.0.194,443,TCP,3944,normal
2026-05-04 12:02:58.473699,192.168.1.135,10.0.0.147,80,TCP,4183,normal
2026-05-04 12:02:59.473699,192.168.1.43,10.0.0.67,443,TCP,3944,normal
2026-05-04 12:03:00.473699,192.168.1.70,10.0.0.66,21,TCP,3931,normal
2026-05-04 12:03:01.473699,192.168.1.56,10.0.0.162,21,UDP,3225,normal
2026-05-04 12:03:02.473699,192.168.1.231,10.0.0.181,443,UDP,1661,normal
2026-05-04 12:03:03.473699,192.168.1.140,10.0.0.194,22,TCP,4752,normal
2026-05-04 12:03:04.473699,192.168.1.51,10.0.0.139,443,UDP,1121,normal
2026-05-04 12:03:05.473699,192.168.1.199,10.0.0.140,22,TCP,2825,normal
2026-05-04 12:03:06.473699,192.168.1.155,10.0.0.103,21,UDP,1692,normal
2026-05-04 12:03:07.473699,192.168.1.214,10.0.0.38,21,TCP,4446,normal
2026-05-04 12:03:08.473699,192.168.1.12,10.0.0.74,443,TCP,1067,normal
2026-05-04 12:03:09.473699,192.168.1.75,10.0.0.109,21,UDP,281,normal
2026-05-04 12:03:10.473699,192.168.1.146,10.0.0.177,21,UDP,3134,normal
2026-05-04 12:03:11.473699,192.168.1.215,10.0.0.200,80,UDP,4869,normal
2026-05-04 12:03:12.473699,192.168.1.46,10.0.0.244,443,UDP,1547,normal
2026-05-04 12:03:13.473699,192.168.1.156,10.0.0.88,22,UDP,3256,normal
2026-05-04 12:03:14.473699,192.168.1.207,10.0.0.89,21,UDP,1457,normal
2026-05-04 12:03:15.473699,192.168.1.105,10.0.0.29,5555,TCP,28499,suspicious
2026-05-04 12:03:16.473699,192.168.1.180,10.0.0.11,5555,TCP,50896,suspicious
2026-05-04 12:03:17.473699,192.168.1.55,10.0.0.144,21,UDP,4094,normal
2026-05-04 12:03:18.473699,192.168.1.18,10.0.0.95,22,UDP,2981,normal
2026-05-04 12:03:19.473699,192.168.1.48,10.0.0.41,22,TCP,449,normal
2026-05-04 12:03:20.473699,192.168.1.197,10.0.0.98,22,UDP,4648,normal
2026-05-04 12:03:21.473699,192.168.1.151,10.0.0.169,8080,UDP,2653,normal
2026-05-04 12:03:22.473699,192.168.1.14,10.0.0.225,22,UDP,912,normal
2026-05-04 12:03:23.473699,192.168.1.57,10.0.0.161,8080,UDP,4692,normal
2026-05-04 12:03:24.473699,192.168.1.181,10.0.0.190,4444,TCP,13849,suspicious
2026-05-04 12:03:25.473699,192.168.1.188,10.0.0.12,21,TCP,3756,normal
2026-05-04 12:03:26.473699,192.168.1.230,10.0.0.201,443,TCP,2389,normal
2026-05-04 12:03:27.473699,192.168.1.109,10.0.0.167,22,TCP,4065,normal
2026-05-04 12:03:28.473699,192.168.1.111,10.0.0.212,21,UDP,3461,normal
2026-05-04 12:03:29.473699,192.168.1.248,10.0.0.211,8080,UDP,4213,normal
2026-05-04 12:03:30.473699,192.168.1.53,10.0.0.222,443,UDP,541,normal
2026-05-04 12:03:31.473699,192.168.1.100,10.0.0.204,21,TCP,570,normal
2026-05-04 12:03:32.473699,192.168.1.91,10.0.0.180,22,UDP,2907,normal
2026-05-04 12:03:33.473699,192.168.1.103,10.0.0.210,443,UDP,364,normal
2026-05-04 12:03:34.473699,192.168.1.86,10.0.0.166,80,TCP,2538,normal
2026-05-04 12:03:35.473699,192.168.1.164,10.0.0.59,9999,TCP,39786,suspicious
2026-05-04 12:03:36.473699,192.168.1.142,10.0.0.177,21,UDP,3231,normal
2026-05-04 12:03:37.473699,192.168.1.106,10.0.0.242,80,TCP,4225,normal
2026-05-04 12:03:38.473699,192.168.1.38,10.0.0.193,21,TCP,1982,normal
2026-05-04 12:03:39.473699,192.168.1.61,10.0.0.45,21,UDP,2651,normal
2026-05-04 12:03:40.473699,192.168.1.36,10.0.0.199,80,TCP,1828,normal
2026-05-04 12:03:41.473699,192.168.1.227,10.0.0.169,8080,UDP,4923,normal
2026-05-04 12:03:42.473699,192.168.1.125,10.0.0.127,80,TCP,2443,normal
2026-05-04 12:03:43.473699,192.168.1.143,10.0.0.223,21,UDP,3974,normal
2026-05-04 12:03:44.473699,192.168.1.106,10.0.0.45,22,TCP,3027,normal
2026-05-04 12:03:45.473699,192.168.1.9,10.0.0.83,8080,TCP,2511,normal
2026-05-04 12:03:46.473699,192.168.1.197,10.0.0.13,22,TCP,637,normal
2026-05-04 12:03:47.473699,192.168.1.113,10.0.0.35,443,TCP,1924,normal
2026-05-04 12:03:48.473699,192.168.1.86,10.0.0.199,443,UDP,1405,normal
2026-05-04 12:03:49.473699,192.168.1.57,10.0.0.61,21,TCP,473,normal
2026-05-04 12:03:50.473699,192.168.1.220,10.0.0.222,22,UDP,2381,normal
2026-05-04 12:03:51.473699,192.168.1.17,10.0.0.235,8080,UDP,2601,normal
2026-05-04 12:03:52.473699,192.168.1.116,10.0.0.151,8080,UDP,4385,normal
2026-05-04 12:03:53.473699,192.168.1.105,10.0.0.195,22,UDP,1613,normal
2026-05-04 12:03:54.473699,192.168.1.180,10.0.0.113,21,TCP,2381,normal
2026-05-04 12:03:55.473699,192.168.1.97,10.0.0.200,80,TCP,440,normal
2026-05-04 12:03:56.473699,192.168.1.238,10.0.0.22,8080,TCP,1966,normal
2026-05-04 12:03:57.473699,192.168.1.115,10.0.0.79,80,TCP,780,normal
2026-05-04 12:03:58.473699,192.168.1.207,10.0.0.101,22,TCP,1847,normal
2026-05-04 12:03:59.473699,192.168.1.214,10.0.0.81,8080,TCP,303,normal
2026-05-04 12:04:00.473699,192.168.1.69,10.0.0.214,21,TCP,4792,normal
2026-05-04 12:04:01.473699,192.168.1.199,10.0.0.92,22,UDP,1678,normal
2026-05-04 12:04:02.473699,192.168.1.198,10.0.0.225,5555,TCP,56194,suspicious
2026-05-04 12:04:03.473699,192.168.1.113,10.0.0.110,22,TCP,2182,normal
2026-05-04 12:04:04.473699,192.168.1.96,10.0.0.94,9999,TCP,19932,suspicious
2026-05-04 12:04:05.473699,192.168.1.14,10.0.0.177,21,UDP,300,normal
2026-05-04 12:04:06.473699,192.168.1.61,10.0.0.31,22,UDP,2413,normal
2026-05-04 12:04:07.473699,192.168.1.206,10.0.0.194,21,UDP,4997,normal
2026-05-04 12:04:08.473699,192.168.1.227,10.0.0.177,8080,UDP,2577,normal
2026-05-04 12:04:09.473699,192.168.1.185,10.0.0.73,443,TCP,1800,normal
2026-05-04 12:04:10.473699,192.168.1.184,10.0.0.199,443,UDP,1576,normal
2026-05-04 12:04:11.473699,192.168.1.249,10.0.0.62,80,UDP,2480,normal
2026-05-04 12:04:12.473699,192.168.1.215,10.0.0.6,443,UDP,4286,normal
2026-05-04 12:04:13.473699,192.168.1.95,10.0.0.28,9999,TCP,67948,suspicious
2026-05-04 12:04:14.473699,192.168.1.246,10.0.0.135,80,TCP,942,normal
2026-05-04 12:04:15.473699,192.168.1.145,10.0.0.238,21,UDP,2608,normal
2026-05-04 12:04:16.473699,192.168.1.11,10.0.0.245,80,UDP,3942,normal
2026-05-04 12:04:17.473699,192.168.1.110,10.0.0.233,5555,TCP,72341,suspicious
2026-05-04 12:04:18.473699,192.168.1.193,10.0.0.219,21,TCP,4240,normal
2026-05-04 12:04:19.473699,192.168.1.90,10.0.0.204,80,TCP,1396,normal
2026-05-04 12:04:20.473699,192.168.1.200,10.0.0.66,8080,UDP,4699,normal
2026-05-04 12:04:21.473699,192.168.1.201,10.0.0.233,22,UDP,2131,normal
2026-05-04 12:04:22.473699,192.168.1.69,10.0.0.13,21,TCP,2353,normal
2026-05-04 12:04:23.473699,192.168.1.140,10.0.0.102,5555,TCP,70209,suspicious
2026-05-04 12:04:24.473699,192.168.1.49,10.0.0.225,8080,TCP,2212,normal
2026-05-04 12:04:25.473699,192.168.1.218,10.0.0.63,80,TCP,4832,normal
2026-05-04 12:04:26.473699,192.168.1.231,10.0.0.40,8080,UDP,4903,normal
2026-05-04 12:04:27.473699,192.168.1.16,10.0.0.85,8080,UDP,3831,normal
2026-05-04 12:04:28.473699,192.168.1.194,10.0.0.98,22,TCP,4351,normal
2026-05-04 12:04:29.473699,192.168.1.5,10.0.0.3,22,UDP,368,normal
2026-05-04 12:04:30.473699,192.168.1.193,10.0.0.14,8080,TCP,4287,normal
2026-05-04 12:04:31.473699,192.168.1.180,10.0.0.140,22,UDP,1906,normal
2026-05-04 12:04:32.473699,192.168.1.173,10.0.0.138,21,UDP,3527,normal
2026-05-04 12:04:33.473699,192.168.1.178,10.0.0.1,9999,TCP,50838,suspicious
2026-05-04 12:04:34.473699,192.168.1.126,10.0.0.76,22,UDP,3279,normal
2026-05-04 12:04:35.473699,192.168.1.190,10.0.0.217,8080,TCP,1148,normal
2026-05-04 12:04:36.473699,192.168.1.29,10.0.0.100,8080,UDP,621,normal
2026-05-04 12:04:37.473699,192.168.1.241,10.0.0.44,22,TCP,3310,normal
2026-05-04 12:04:38.473699,192.168.1.60,10.0.0.194,22,TCP,1140,normal
2026-05-04 12:04:39.473699,192.168.1.209,10.0.0.228,22,UDP,2430,normal
2026-05-04 12:04:40.473699,192.168.1.75,10.0.0.180,9999,TCP,14528,suspicious
2026-05-04 12:04:41.473699,192.168.1.8,10.0.0.157,80,TCP,1817,normal
2026-05-04 12:04:42.473699,192.168.1.71,10.0.0.46,21,TCP,1533,normal
2026-05-04 12:04:43.473699,192.168.1.165,10.0.0.155,21,UDP,299,normal
2026-05-04 12:04:44.473699,192.168.1.19,10.0.0.104,8080,UDP,4311,normal
2026-05-04 12:04:45.473699,192.168.1.134,10.0.0.88,21,TCP,2630,normal
2026-05-04 12:04:46.473699,192.168.1.160,10.0.0.120,80,TCP,1204,normal
2026-05-04 12:04:47.473699,192.168.1.185,10.0.0.108,80,TCP,1331,normal
2026-05-04 12:04:48.473699,192.168.1.239,10.0.0.96,8080,TCP,3760,normal
2026-05-04 12:04:49.473699,192.168.1.15,10.0.0.105,8080,UDP,1691,normal
2026-05-04 12:04:50.473699,192.168.1.89,10.0.0.72,8080,UDP,3195,normal
2026-05-04 12:04:51.473699,192.168.1.223,10.0.0.126,8080,TCP,2839,normal
2026-05-04 12:04:52.473699,192.168.1.6,10.0.0.157,8080,TCP,4280,normal
2026-05-04 12:04:53.473699,192.168.1.229,10.0.0.165,8080,TCP,2745,normal
2026-05-04 12:04:54.473699,192.168.1.146,10.0.0.181,21,TCP,1879,normal
2026-05-04 12:04:55.473699,192.168.1.96,10.0.0.210,22,TCP,813,normal
